datetime,barra_prog,nombre_barra,cmg_programado,zona,region
2026-02-17 17:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 17:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,100.428120251889,Sur,Los Lagos
2026-02-17 17:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,14.6588660844819,Centro,Metropolitana
2026-02-17 17:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,14.8586555894075,Centro,Valparaíso
2026-02-17 18:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 18:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,0.0,Norte,Atacama
2026-02-17 18:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,0.0,Centro Sur,Biobío
2026-02-17 18:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,0.0,Norte,Antofagasta
2026-02-17 18:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,0.0,Norte,Coquimbo
2026-02-17 18:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,24.4923423268373,Sur,Los Lagos
2026-02-17 18:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,0.0,Centro,Metropolitana
2026-02-17 18:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,0.0,Centro,Valparaíso
2026-02-17 19:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,48.6486149170549,Centro,Metropolitana
2026-02-17 19:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,47.2869661545476,Norte,Atacama
2026-02-17 19:00:00,Charrua220,BA S/E CHARRUA 220KV BP1-1,48.3010710335928,Centro Sur,Biobío
2026-02-17 19:00:00,Crucero220,BA S/E CRUCERO 220KV BP1,47.1554262510082,Norte,Antofagasta
2026-02-17 19:00:00,PAzucar220,BA S/E PAN DE AZUCAR 220KV BP1,48.7866337121591,Norte,Coquimbo
2026-02-17 19:00:00,PMontt220,BA S/E PUERTO MONTT 220KV BP1,56.2086325679812,Sur,Los Lagos
2026-02-17 19:00:00,Polpaico220,BA S/E POLPAICO (TRANSELEC) 220KV BP1,48.503542461596,Centro,Metropolitana
2026-02-17 19:00:00,Quillota220,BA S/E QUILLOTA 220KV BP1-1,51.8948221925603,Centro,Valparaíso
2026-02-17 20:00:00,AJahuel220,BA S/E ALTO JAHUEL 220KV BP1,58.2997903431286,Centro,Metropolitana
2026-02-17 20:00:00,Cardones220,BA S/E CARDONES 220KV BP1-1,64.8577998122329,Norte,Atacama
